NAME	InducerComp_10x_RF_AT_-IFI
VAR	annotator	inducer	ontology	classifier
OUT	1	0	0.5927	0.4073
OUT	0	0	0.5927	0.4073
OUT	0	0	0.5927	0.4073
OUT	1	0	0.5927	0.4073
OUT	1	1	0.2451	0.7549
OUT	1	0	0.6150	0.3850
OUT	1	0	0.5927	0.4073
OUT	1	0	0.5927	0.4073
OUT	1	0	0.5927	0.4073
OUT	0	0	0.5927	0.4073
OUT	0	0	0.5927	0.4073
OUT	1	0	0.5927	0.4073
OUT	1	1	0.0326	0.9674
VAL	-IFI  	AL  	CC   	RF   
RES
OUT	0	0	0.6152	0.3848
OUT	1	0	0.6152	0.3848
OUT	0	1	0.3600	0.6400
OUT	0	1	0.3462	0.6538
OUT	0	1	0.3980	0.6020
OUT	1	1	0.1359	0.8641
OUT	0	0	0.7446	0.2554
OUT	1	0	0.7404	0.2596
OUT	1	1	0.3593	0.6407
OUT	1	0	0.6152	0.3848
OUT	0	1	0.3809	0.6191
OUT	0	0	0.6152	0.3848
OUT	1	1	0.0010	0.9990
OUT	0	0	0.5031	0.4969
OUT	1	1	0.2670	0.7330
OUT	0	0	0.6152	0.3848
OUT	0	0	0.8850	0.1150
OUT	0	0	0.9002	0.0998
OUT	0	0	0.6152	0.3848
OUT	1	1	0.3558	0.6442
OUT	0	1	0.1275	0.8725
OUT	1	1	0.4342	0.5658
OUT	1	1	0.4772	0.5228
OUT	0	1	0.4772	0.5228
OUT	0	0	1.0000	0.0000
OUT	1	0	0.6152	0.3848
OUT	1	1	0.2325	0.7675
OUT	1	1	0.0100	0.9900
OUT	1	1	0.4772	0.5228
OUT	0	0	0.9034	0.0966
OUT	0	0	0.9600	0.0400
OUT	1	1	0.4342	0.5658
OUT	0	1	0.2670	0.7330
OUT	0	1	0.4772	0.5228
OUT	1	1	0.2064	0.7936
OUT	1	1	0.0038	0.9962
OUT	1	0	0.6152	0.3848
OUT	1	1	0.3980	0.6020
OUT	0	0	0.9049	0.0951
OUT	1	0	0.6735	0.3265
OUT	0	0	0.9492	0.0508
OUT	1	1	0.1254	0.8746
OUT	0	0	0.9700	0.0300
OUT	1	1	0.4981	0.5019
OUT	1	1	0.4342	0.5658
OUT	1	1	0.4342	0.5658
OUT	1	1	0.2215	0.7785
OUT	1	1	0.4772	0.5228
OUT	1	0	0.6152	0.3848
OUT	0	0	0.6152	0.3848
OUT	1	1	0.0000	1.0000
OUT	0	1	0.3980	0.6020
OUT	0	1	0.0359	0.9641
OUT	0	0	1.0000	0.0000
OUT	1	0	0.6152	0.3848
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1788	0.8213
OUT	1	1	0.0332	0.9668
OUT	1	0	0.6152	0.3848
OUT	1	1	0.0000	1.0000
OUT	1	0	0.6152	0.3848
OUT	1	0	0.6059	0.3941
OUT	1	0	0.7388	0.2612
OUT	0	0	0.6152	0.3848
OUT	0	0	0.6152	0.3848
OUT	0	1	0.4772	0.5228
OUT	0	1	0.0165	0.9835
OUT	0	0	0.9967	0.0033
OUT	1	1	0.1359	0.8641
OUT	1	0	0.9425	0.0575
OUT	1	0	1.0000	0.0000
OUT	1	0	0.9250	0.0750
OUT	1	0	0.6152	0.3848
OUT	0	1	0.0530	0.9470
OUT	0	1	0.4772	0.5228
OUT	1	0	0.9950	0.0050
OUT	1	1	0.4772	0.5228
OUT	1	1	0.4772	0.5228
OUT	0	1	0.3775	0.6225
OUT	0	1	0.4118	0.5882
OUT	0	0	0.9941	0.0059
OUT	1	1	0.0251	0.9749
OUT	0	0	0.9150	0.0850
OUT	1	1	0.2041	0.7959
OUT	0	1	0.4772	0.5228
OUT	1	1	0.4772	0.5228
OUT	1	1	0.1359	0.8641
OUT	1	0	0.5003	0.4997
OUT	0	0	0.5236	0.4764
OUT	0	0	0.9755	0.0245
OUT	0	1	0.3980	0.6020
OUT	0	0	0.6152	0.3848
OUT	0	0	0.8235	0.1765
OUT	1	1	0.1191	0.8809
OUT	1	0	0.8372	0.1628
OUT	1	1	0.1359	0.8641
OUT	0	0	1.0000	0.0000
OUT	1	1	0.3980	0.6020
OUT	0	0	0.9150	0.0850
OUT	0	0	0.6167	0.3833
OUT	0	0	0.7181	0.2819
OUT	1	0	1.0000	0.0000
OUT	0	0	0.9963	0.0037
OUT	1	1	0.4772	0.5228
OUT	1	0	0.6152	0.3848
OUT	0	0	0.9814	0.0186
OUT	1	1	0.1359	0.8641
OUT	0	0	0.9275	0.0725
RES
OUT	0	0	0.6057	0.3943
OUT	1	1	0.0022	0.9978
OUT	0	1	0.4628	0.5372
OUT	0	0	0.9817	0.0183
OUT	0	0	0.9750	0.0250
OUT	0	0	0.7356	0.2644
OUT	1	1	0.1301	0.8699
OUT	1	1	0.1301	0.8699
OUT	0	0	1.0000	0.0000
OUT	1	1	0.4949	0.5051
OUT	0	1	0.4628	0.5372
OUT	1	1	0.0600	0.9400
OUT	0	0	0.9166	0.0834
OUT	0	1	0.0947	0.9053
OUT	0	0	0.9613	0.0387
OUT	1	1	0.4628	0.5372
OUT	0	0	0.7095	0.2905
OUT	0	1	0.4224	0.5776
OUT	1	1	0.0278	0.9722
OUT	0	0	0.8400	0.1600
OUT	0	1	0.4628	0.5372
OUT	0	0	0.6057	0.3943
OUT	0	0	0.5097	0.4903
OUT	0	0	0.5278	0.4722
OUT	1	1	0.2519	0.7481
OUT	0	1	0.4628	0.5372
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5571	0.4429
OUT	1	1	0.0062	0.9938
OUT	1	0	0.6057	0.3943
OUT	1	1	0.0100	0.9900
OUT	0	1	0.4262	0.5738
OUT	1	1	0.3979	0.6021
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4262	0.5738
OUT	0	0	0.9949	0.0051
OUT	1	1	0.4628	0.5372
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1301	0.8699
OUT	1	0	0.9429	0.0571
OUT	0	1	0.2112	0.7888
OUT	1	0	0.6057	0.3943
OUT	1	1	0.2292	0.7708
OUT	0	1	0.4628	0.5372
OUT	0	0	0.6057	0.3943
OUT	0	1	0.4628	0.5372
OUT	1	0	0.6860	0.3140
OUT	0	1	0.0296	0.9704
OUT	0	0	0.7727	0.2273
OUT	0	0	0.5570	0.4430
OUT	1	1	0.4628	0.5372
OUT	0	0	1.0000	0.0000
OUT	0	1	0.3961	0.6039
OUT	0	0	0.8487	0.1513
OUT	1	0	0.6057	0.3943
OUT	0	0	0.8883	0.1118
OUT	1	1	0.4628	0.5372
OUT	0	1	0.4628	0.5372
OUT	1	1	0.4482	0.5518
OUT	1	0	0.9530	0.0470
OUT	1	0	0.6057	0.3943
OUT	1	1	0.2483	0.7517
OUT	1	1	0.4262	0.5738
OUT	0	0	0.8400	0.1600
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6057	0.3943
OUT	0	1	0.1968	0.8032
OUT	0	0	0.6057	0.3943
OUT	1	1	0.4262	0.5738
OUT	1	1	0.1048	0.8952
OUT	1	1	0.1301	0.8699
OUT	1	0	0.5351	0.4649
OUT	1	0	0.6057	0.3943
OUT	0	0	0.8884	0.1116
OUT	1	1	0.4628	0.5372
OUT	0	0	0.9083	0.0917
OUT	1	0	0.9550	0.0450
OUT	1	1	0.4628	0.5372
OUT	0	0	1.0000	0.0000
OUT	0	0	0.5070	0.4930
OUT	0	0	0.9976	0.0024
OUT	1	0	0.6057	0.3943
OUT	1	1	0.4628	0.5372
OUT	0	1	0.4527	0.5473
OUT	0	1	0.4628	0.5372
OUT	1	0	0.9429	0.0571
OUT	0	0	0.6057	0.3943
OUT	0	0	0.6057	0.3943
OUT	1	0	0.6057	0.3943
OUT	0	0	0.9931	0.0069
OUT	0	1	0.4262	0.5738
OUT	1	0	0.6057	0.3943
OUT	1	1	0.2519	0.7481
OUT	1	1	0.4262	0.5738
OUT	0	0	0.9618	0.0382
OUT	0	0	0.9850	0.0150
OUT	1	0	0.9950	0.0050
OUT	1	1	0.0310	0.9690
OUT	1	1	0.1615	0.8385
OUT	0	0	0.9700	0.0300
OUT	1	0	0.9530	0.0470
OUT	1	1	0.3979	0.6021
OUT	0	1	0.1968	0.8032
OUT	0	0	0.6057	0.3943
OUT	1	1	0.3660	0.6340
OUT	0	0	0.9545	0.0455
OUT	0	1	0.4628	0.5372
OUT	1	1	0.4262	0.5738
RES
OUT	1	1	0.4728	0.5272
OUT	1	1	0.0938	0.9062
OUT	0	1	0.0938	0.9062
OUT	1	1	0.3800	0.6200
OUT	0	0	0.6002	0.3998
OUT	1	1	0.4728	0.5272
OUT	0	1	0.0763	0.9237
OUT	0	0	0.6002	0.3998
OUT	0	1	0.4728	0.5272
OUT	1	1	0.4728	0.5272
OUT	0	1	0.4728	0.5272
OUT	1	0	0.6002	0.3998
OUT	0	1	0.2158	0.7843
OUT	1	1	0.2002	0.7998
OUT	0	0	0.5674	0.4326
OUT	0	0	0.9924	0.0076
OUT	1	1	0.3333	0.6667
OUT	1	0	0.6002	0.3998
OUT	1	0	0.6002	0.3998
OUT	0	0	1.0000	0.0000
OUT	0	1	0.3800	0.6200
OUT	1	1	0.0469	0.9531
OUT	1	1	0.4728	0.5272
OUT	0	0	0.9813	0.0187
OUT	0	1	0.0000	1.0000
OUT	0	0	0.6995	0.3005
OUT	0	0	0.6002	0.3998
OUT	0	1	0.0000	1.0000
OUT	1	1	0.3683	0.6317
OUT	1	1	0.4697	0.5303
OUT	0	0	0.9974	0.0026
OUT	0	0	0.6132	0.3868
OUT	1	0	0.7750	0.2250
OUT	0	0	0.9154	0.0846
OUT	0	0	0.9335	0.0665
OUT	1	0	0.6002	0.3998
OUT	0	0	0.6413	0.3587
OUT	0	1	0.4728	0.5272
OUT	0	0	0.6002	0.3998
OUT	0	1	0.4728	0.5272
OUT	1	1	0.0000	1.0000
OUT	0	1	0.1204	0.8796
OUT	0	1	0.4728	0.5272
OUT	1	1	0.2463	0.7537
OUT	0	1	0.4036	0.5964
OUT	0	0	1.0000	0.0000
OUT	1	1	0.3861	0.6139
OUT	0	1	0.3800	0.6200
OUT	1	1	0.4728	0.5272
OUT	0	0	0.5344	0.4656
OUT	0	1	0.2158	0.7843
OUT	0	1	0.2629	0.7371
OUT	0	1	0.4728	0.5272
OUT	1	1	0.2249	0.7751
OUT	1	0	0.6002	0.3998
OUT	1	0	0.7827	0.2173
OUT	1	1	0.0200	0.9800
OUT	1	1	0.3800	0.6200
OUT	1	0	0.7298	0.2702
OUT	1	1	0.4728	0.5272
OUT	0	0	0.6002	0.3998
OUT	0	1	0.4728	0.5272
OUT	1	1	0.4728	0.5272
OUT	1	1	0.3800	0.6200
OUT	0	0	0.6002	0.3998
OUT	0	0	0.6002	0.3998
OUT	1	0	0.6002	0.3998
OUT	1	0	0.6605	0.3395
OUT	1	1	0.3604	0.6396
OUT	0	1	0.3800	0.6200
OUT	0	1	0.1807	0.8193
OUT	1	1	0.0193	0.9807
OUT	1	1	0.4728	0.5272
OUT	0	1	0.4728	0.5272
OUT	1	1	0.0202	0.9798
OUT	1	1	0.0016	0.9984
OUT	0	0	0.8913	0.1087
OUT	0	0	0.9950	0.0050
OUT	0	1	0.3604	0.6396
OUT	0	1	0.4595	0.5405
OUT	0	1	0.4728	0.5272
OUT	1	1	0.4728	0.5272
OUT	0	1	0.3800	0.6200
OUT	0	1	0.4728	0.5272
OUT	0	1	0.2675	0.7325
OUT	1	0	0.6002	0.3998
OUT	1	1	0.0100	0.9900
OUT	0	0	0.6002	0.3998
OUT	0	0	0.5564	0.4436
OUT	1	1	0.0019	0.9981
OUT	0	1	0.3381	0.6619
OUT	0	0	0.6626	0.3374
OUT	0	1	0.3800	0.6200
OUT	1	1	0.4728	0.5272
OUT	0	0	0.7850	0.2150
OUT	1	1	0.0666	0.9334
OUT	0	1	0.3800	0.6200
OUT	0	0	0.6002	0.3998
OUT	0	0	0.6002	0.3998
OUT	0	1	0.0929	0.9071
OUT	0	0	0.6002	0.3998
OUT	1	1	0.4801	0.5199
OUT	1	0	0.6002	0.3998
OUT	1	1	0.4728	0.5272
OUT	0	0	0.9902	0.0098
OUT	0	0	0.7883	0.2117
OUT	1	1	0.0938	0.9062
OUT	1	1	0.3800	0.6200
RES
OUT	0	0	0.7992	0.2008
OUT	0	0	0.5934	0.4066
OUT	0	1	0.2221	0.7779
OUT	0	0	0.5934	0.4066
OUT	0	0	0.5934	0.4066
OUT	0	0	0.9960	0.0040
OUT	0	1	0.4450	0.5550
OUT	1	1	0.3187	0.6813
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9908	0.0092
OUT	0	1	0.4450	0.5550
OUT	0	0	0.5934	0.4066
OUT	1	1	0.4450	0.5550
OUT	1	1	0.0117	0.9883
OUT	1	0	0.5934	0.4066
OUT	0	0	0.5397	0.4603
OUT	0	1	0.4450	0.5550
OUT	0	0	0.5934	0.4066
OUT	0	1	0.3307	0.6693
OUT	0	1	0.2185	0.7815
OUT	1	1	0.3307	0.6693
OUT	0	1	0.3935	0.6065
OUT	1	1	0.3375	0.6625
OUT	0	0	0.5934	0.4066
OUT	1	1	0.0000	1.0000
OUT	0	1	0.4450	0.5550
OUT	0	1	0.4502	0.5498
OUT	0	1	0.4450	0.5550
OUT	1	1	0.4450	0.5550
OUT	1	0	0.5934	0.4066
OUT	1	0	0.5934	0.4066
OUT	0	0	0.7910	0.2090
OUT	1	1	0.1812	0.8188
OUT	1	0	0.6125	0.3875
OUT	1	1	0.3668	0.6332
OUT	1	1	0.3935	0.6065
OUT	1	1	0.3466	0.6534
OUT	0	1	0.4450	0.5550
OUT	1	1	0.4450	0.5550
OUT	0	0	0.5934	0.4066
OUT	1	1	0.2394	0.7606
OUT	1	1	0.0019	0.9981
OUT	1	1	0.4450	0.5550
OUT	0	1	0.4450	0.5550
OUT	1	0	0.8933	0.1067
OUT	0	0	0.8398	0.1602
OUT	1	1	0.4450	0.5550
OUT	1	0	0.5934	0.4066
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3935	0.6065
OUT	0	1	0.3935	0.6065
OUT	1	1	0.0000	1.0000
OUT	0	1	0.3935	0.6065
OUT	0	0	0.9868	0.0132
OUT	1	1	0.2240	0.7760
OUT	0	1	0.4450	0.5550
OUT	1	1	0.0978	0.9022
OUT	0	1	0.4450	0.5550
OUT	0	1	0.4450	0.5550
OUT	0	1	0.3935	0.6065
OUT	1	0	0.5934	0.4066
OUT	0	0	0.6999	0.3001
OUT	0	1	0.4450	0.5550
OUT	1	1	0.0024	0.9976
OUT	1	0	0.9677	0.0323
OUT	0	1	0.2092	0.7908
OUT	1	1	0.0449	0.9551
OUT	0	0	0.5934	0.4066
OUT	0	1	0.4450	0.5550
OUT	1	1	0.0660	0.9340
OUT	0	1	0.1308	0.8692
OUT	1	1	0.4450	0.5550
OUT	1	1	0.1145	0.8855
OUT	0	0	0.9642	0.0358
OUT	0	0	0.5934	0.4066
OUT	1	1	0.2325	0.7675
OUT	0	0	0.5956	0.4044
OUT	0	0	0.9850	0.0150
OUT	1	1	0.4973	0.5027
OUT	0	1	0.1832	0.8168
OUT	0	0	0.9639	0.0361
OUT	0	1	0.4450	0.5550
OUT	1	1	0.3187	0.6813
OUT	0	0	0.5934	0.4066
OUT	1	1	0.3566	0.6434
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4450	0.5550
OUT	1	0	0.8931	0.1069
OUT	1	0	0.9866	0.0134
OUT	1	1	0.1182	0.8818
OUT	1	1	0.4450	0.5550
OUT	1	1	0.1100	0.8900
OUT	0	0	0.9777	0.0223
OUT	0	1	0.4450	0.5550
OUT	0	1	0.4680	0.5320
OUT	0	0	0.6994	0.3006
OUT	0	0	0.7970	0.2030
OUT	1	1	0.0174	0.9826
OUT	0	0	0.9908	0.0092
OUT	1	1	0.0174	0.9826
OUT	0	1	0.3307	0.6693
OUT	1	0	0.5934	0.4066
OUT	1	1	0.4502	0.5498
OUT	0	1	0.4450	0.5550
OUT	0	0	0.9600	0.0400
OUT	1	1	0.3935	0.6065
OUT	0	0	0.9120	0.0880
RES
OUT	0	1	0.4755	0.5245
OUT	0	0	0.5831	0.4169
OUT	1	1	0.0607	0.9393
OUT	1	1	0.4755	0.5245
OUT	0	1	0.4470	0.5530
OUT	0	1	0.4755	0.5245
OUT	0	0	0.6477	0.3523
OUT	1	1	0.4755	0.5245
OUT	0	0	1.0000	0.0000
OUT	1	0	0.6203	0.3797
OUT	1	1	0.4181	0.5819
OUT	0	1	0.2725	0.7275
OUT	0	0	0.5122	0.4878
OUT	0	0	0.5831	0.4169
OUT	1	1	0.1283	0.8717
OUT	0	0	0.5831	0.4169
OUT	1	1	0.2069	0.7931
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4755	0.5245
OUT	0	0	0.5831	0.4169
OUT	1	1	0.1468	0.8532
OUT	0	0	0.5704	0.4296
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	0	0.6434	0.3566
OUT	0	1	0.3859	0.6141
OUT	1	1	0.4181	0.5819
OUT	1	1	0.2240	0.7760
OUT	1	1	0.1283	0.8717
OUT	0	0	0.5831	0.4169
OUT	1	1	0.1326	0.8674
OUT	0	0	0.7229	0.2771
OUT	1	1	0.4755	0.5245
OUT	0	0	0.6605	0.3395
OUT	1	1	0.3928	0.6072
OUT	0	1	0.4755	0.5245
OUT	0	0	0.5831	0.4169
OUT	1	1	0.0053	0.9947
OUT	0	0	0.8350	0.1650
OUT	1	1	0.0027	0.9973
OUT	1	0	0.8250	0.1750
OUT	1	1	0.2675	0.7325
OUT	1	1	0.0000	1.0000
OUT	1	0	0.7323	0.2677
OUT	0	1	0.4181	0.5819
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2051	0.7949
OUT	0	0	0.9878	0.0122
OUT	0	0	0.5831	0.4169
OUT	1	0	0.9800	0.0200
OUT	0	1	0.4755	0.5245
OUT	1	1	0.4755	0.5245
OUT	1	1	0.4181	0.5819
OUT	0	0	0.7386	0.2614
OUT	1	0	0.5831	0.4169
OUT	1	0	0.5138	0.4862
OUT	0	0	0.5831	0.4169
OUT	0	0	0.5831	0.4169
OUT	0	0	0.6749	0.3251
OUT	0	1	0.4789	0.5211
OUT	1	0	0.5831	0.4169
OUT	0	1	0.4755	0.5245
OUT	1	1	0.4755	0.5245
OUT	0	0	0.9900	0.0100
OUT	1	0	0.5831	0.4169
OUT	1	1	0.1283	0.8717
OUT	1	0	0.6837	0.3163
OUT	0	0	0.9508	0.0492
OUT	0	1	0.0027	0.9973
OUT	0	0	0.6331	0.3669
OUT	1	1	0.1000	0.9000
OUT	1	1	0.0053	0.9947
OUT	1	1	0.4755	0.5245
OUT	1	0	0.5831	0.4169
OUT	1	1	0.1326	0.8674
OUT	1	1	0.0255	0.9745
OUT	1	0	0.8938	0.1062
OUT	1	1	0.0109	0.9891
OUT	0	0	0.9691	0.0309
OUT	0	1	0.4153	0.5847
OUT	1	1	0.3566	0.6434
OUT	0	1	0.0771	0.9229
OUT	0	1	0.3503	0.6497
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3928	0.6072
OUT	0	1	0.3928	0.6072
OUT	0	0	0.5831	0.4169
OUT	1	1	0.4181	0.5819
OUT	0	1	0.4755	0.5245
OUT	0	1	0.4184	0.5816
OUT	0	0	0.6392	0.3608
OUT	0	0	0.5119	0.4881
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3594	0.6406
OUT	0	1	0.4181	0.5819
OUT	0	0	0.9861	0.0139
OUT	0	1	0.0996	0.9004
OUT	1	1	0.3928	0.6072
OUT	1	1	0.3088	0.6912
OUT	0	0	0.5831	0.4169
OUT	0	0	0.5831	0.4169
OUT	1	1	0.4184	0.5816
OUT	1	1	0.0098	0.9903
OUT	0	0	0.8138	0.1862
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1016	0.8984
OUT	1	0	0.7444	0.2556
RES
OUT	1	0	0.7783	0.2217
OUT	0	0	0.9778	0.0222
OUT	0	1	0.4232	0.5768
OUT	1	0	0.5006	0.4994
OUT	0	1	0.3568	0.6432
OUT	1	0	0.5006	0.4994
OUT	1	0	0.5006	0.4994
OUT	1	0	0.6075	0.3925
OUT	0	0	0.6075	0.3925
OUT	0	1	0.1933	0.8067
OUT	1	1	0.3243	0.6757
OUT	0	1	0.4720	0.5280
OUT	0	1	0.0000	1.0000
OUT	1	1	0.0046	0.9954
OUT	1	0	0.6075	0.3925
OUT	1	0	0.5006	0.4994
OUT	1	0	0.6075	0.3925
OUT	1	1	0.3485	0.6515
OUT	0	0	0.6075	0.3925
OUT	1	1	0.3062	0.6938
OUT	0	0	0.9979	0.0021
OUT	1	0	0.5006	0.4994
OUT	0	0	0.8628	0.1372
OUT	0	1	0.0321	0.9679
OUT	1	0	0.5006	0.4994
OUT	1	0	0.6075	0.3925
OUT	1	0	0.6075	0.3925
OUT	1	0	0.7880	0.2120
OUT	0	0	0.6075	0.3925
OUT	0	0	0.6075	0.3925
OUT	0	1	0.2948	0.7052
OUT	1	1	0.3563	0.6437
OUT	1	0	0.5006	0.4994
OUT	0	0	0.9699	0.0301
OUT	0	0	0.9983	0.0017
OUT	1	1	0.1220	0.8780
OUT	1	1	0.4426	0.5574
OUT	1	1	0.1220	0.8780
OUT	1	1	0.1267	0.8733
OUT	1	1	0.4426	0.5574
OUT	0	1	0.0850	0.9150
OUT	0	1	0.3563	0.6437
OUT	1	1	0.0050	0.9950
OUT	0	1	0.4426	0.5574
OUT	0	0	0.5798	0.4202
OUT	1	1	0.4426	0.5574
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4426	0.5574
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5006	0.4994
OUT	0	0	0.5006	0.4994
OUT	1	1	0.4426	0.5574
OUT	1	1	0.0000	1.0000
OUT	1	0	0.6075	0.3925
OUT	0	0	0.5006	0.4994
OUT	1	0	0.5006	0.4994
OUT	1	1	0.2446	0.7554
OUT	0	0	0.8650	0.1350
OUT	0	0	0.7983	0.2017
OUT	1	0	0.5006	0.4994
OUT	1	0	0.5006	0.4994
OUT	1	0	0.8960	0.1040
OUT	1	0	0.6075	0.3925
OUT	0	0	0.8769	0.1231
OUT	0	0	0.6075	0.3925
OUT	1	0	0.6075	0.3925
OUT	0	0	0.9212	0.0788
OUT	1	1	0.4426	0.5574
OUT	0	1	0.4269	0.5731
OUT	0	1	0.2476	0.7524
OUT	0	0	0.6075	0.3925
OUT	1	0	0.6075	0.3925
OUT	1	1	0.0521	0.9479
OUT	0	0	0.6075	0.3925
OUT	1	1	0.4426	0.5574
OUT	0	1	0.4651	0.5349
OUT	0	0	0.7989	0.2011
OUT	0	0	0.5006	0.4994
OUT	0	0	0.6075	0.3925
OUT	0	0	0.5909	0.4091
OUT	1	1	0.0018	0.9982
OUT	0	0	0.9800	0.0200
OUT	0	0	0.5006	0.4994
OUT	1	0	0.6075	0.3925
OUT	1	0	0.5006	0.4994
OUT	0	0	0.5006	0.4994
OUT	0	0	0.6075	0.3925
OUT	1	0	0.5006	0.4994
OUT	0	0	0.9983	0.0017
OUT	0	0	0.5006	0.4994
OUT	0	0	0.5006	0.4994
OUT	1	0	0.8250	0.1750
OUT	1	1	0.0000	1.0000
OUT	0	0	1.0000	0.0000
OUT	1	1	0.3243	0.6757
OUT	1	0	0.9598	0.0402
OUT	1	1	0.2948	0.7052
OUT	1	1	0.1267	0.8733
OUT	1	0	0.5006	0.4994
OUT	1	1	0.4232	0.5768
OUT	0	0	0.6223	0.3777
OUT	0	0	0.8883	0.1117
OUT	0	0	0.5006	0.4994
OUT	0	0	0.9850	0.0150
OUT	0	0	0.8150	0.1850
OUT	0	0	0.9923	0.0077
OUT	0	0	0.6075	0.3925
OUT	1	1	0.0000	1.0000
RES
OUT	1	1	0.4840	0.5160
OUT	0	0	1.0000	0.0000
OUT	1	1	0.4250	0.5750
OUT	0	1	0.4753	0.5247
OUT	1	1	0.4753	0.5247
OUT	0	1	0.1547	0.8453
OUT	0	0	0.7978	0.2022
OUT	0	1	0.0120	0.9880
OUT	0	1	0.2956	0.7044
OUT	0	0	1.0000	0.0000
OUT	0	1	0.4753	0.5247
OUT	1	0	0.8167	0.1833
OUT	1	0	0.8030	0.1970
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9461	0.0539
OUT	0	0	0.8913	0.1087
OUT	1	0	0.5923	0.4077
OUT	0	0	0.9132	0.0868
OUT	1	1	0.0973	0.9027
OUT	0	1	0.2050	0.7950
OUT	1	1	0.4840	0.5160
OUT	1	1	0.4753	0.5247
OUT	1	0	0.8322	0.1678
OUT	0	1	0.4753	0.5247
OUT	0	1	0.0050	0.9950
OUT	0	1	0.4753	0.5247
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0091	0.9909
OUT	0	0	0.5923	0.4077
OUT	1	0	0.5923	0.4077
OUT	0	1	0.4753	0.5247
OUT	0	1	0.3566	0.6434
OUT	0	0	0.6375	0.3625
OUT	0	0	0.5923	0.4077
OUT	0	0	0.8913	0.1087
OUT	1	1	0.4753	0.5247
OUT	0	1	0.4753	0.5247
OUT	1	1	0.4023	0.5977
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9850	0.0150
OUT	1	1	0.0973	0.9027
OUT	0	1	0.0973	0.9027
OUT	0	0	0.9684	0.0316
OUT	1	1	0.4753	0.5247
OUT	1	1	0.4753	0.5247
OUT	0	0	0.6572	0.3428
OUT	1	1	0.0120	0.9880
OUT	0	0	0.5646	0.4354
OUT	0	1	0.4250	0.5750
OUT	1	1	0.4250	0.5750
OUT	1	1	0.4753	0.5247
OUT	1	1	0.4753	0.5247
OUT	1	1	0.3566	0.6434
OUT	1	1	0.0262	0.9738
OUT	0	1	0.1471	0.8529
OUT	1	0	1.0000	0.0000
OUT	1	1	0.4250	0.5750
OUT	1	1	0.1958	0.8042
OUT	0	1	0.4046	0.5954
OUT	0	0	0.8161	0.1839
OUT	1	1	0.0317	0.9683
OUT	1	0	0.9249	0.0751
OUT	0	0	0.9934	0.0066
OUT	1	1	0.3566	0.6434
OUT	0	0	0.6572	0.3428
OUT	1	1	0.3486	0.6514
OUT	1	1	0.3595	0.6405
OUT	0	1	0.3353	0.6648
OUT	1	0	0.6375	0.3625
OUT	0	0	0.5923	0.4077
OUT	0	0	0.5923	0.4077
OUT	0	1	0.4250	0.5750
OUT	1	1	0.0024	0.9976
OUT	1	0	0.6878	0.3122
OUT	1	1	0.0022	0.9978
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4250	0.5750
OUT	1	1	0.0150	0.9850
OUT	1	0	0.9957	0.0043
OUT	1	0	0.8050	0.1950
OUT	0	1	0.1609	0.8391
OUT	0	0	0.5923	0.4077
OUT	1	1	0.0081	0.9919
OUT	1	1	0.2004	0.7996
OUT	0	1	0.4331	0.5669
OUT	1	1	0.3566	0.6434
OUT	0	1	0.0773	0.9227
OUT	1	1	0.3660	0.6340
OUT	1	1	0.4250	0.5750
OUT	1	1	0.0398	0.9602
OUT	1	1	0.0973	0.9027
OUT	1	0	0.5923	0.4077
OUT	0	0	0.5923	0.4077
OUT	0	1	0.4753	0.5247
OUT	1	0	0.5054	0.4946
OUT	1	1	0.0458	0.9542
OUT	1	1	0.0172	0.9828
OUT	1	1	0.4753	0.5247
OUT	1	1	0.0091	0.9909
OUT	0	1	0.3566	0.6434
OUT	0	1	0.4753	0.5247
OUT	0	0	0.8961	0.1039
OUT	1	0	0.5923	0.4077
OUT	1	1	0.0020	0.9980
OUT	0	0	0.5923	0.4077
OUT	0	1	0.3836	0.6164
OUT	0	0	0.5923	0.4077
OUT	0	0	0.7850	0.2150
RES
OUT	1	1	0.3934	0.6066
OUT	1	1	0.4713	0.5287
